"id","delete_no","ship_num","block_name","start_point","central_point","end_point","wagon_num","receiving_scheduled","delivery_scheduled","work_date","create_at","update_at","ship_num_change_flag","block_name_change_flag","start_point_change_flag","central_point_change_flag","end_point_change_flag","comment1_change_flag","ship_flag","receiving_flag","departure_flag","delete_flag","comment1","comment2"
3572,"4","5299","1TE-1","ｵｰﾅﾐ岸壁","","４０２","1",10:30:00,11:30:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"(13.8-17)","(ﾃｰﾌﾟ有り"
3573,"11","5299","２－６ＨＳ","ＣＲ２","","Ｋ","4",16:00:00,17:15:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 17:36:49.093,False,False,False,False,False,False,True,True,True,False,"",""
3574,"28","5299","2-6SHS(ﾋﾞﾙｼﾞ)","Ｋ海②","","K2","2",8:00:00,9:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3575,"39","5299","１－６ＴＳ","３１８㊥","","８４３","3",18:00:00,18:45:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,False,False,False,True,"",""
3576,"22","5299","６Ｕ－６Ｐ","Ｋ２","","２０８(本館)","1",13:30:00,14:30:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 14:19:04.020,False,False,False,False,False,False,True,True,True,False,"(23.2m)H×2",""
3577,"35","5299","6-1BLBP","Ｋ海①","","S2","3",17:00:00,18:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 16:31:32.563,False,False,False,False,False,False,True,True,True,False,"ESTR",""
3578,"2","5299","9-14HP","M","","工ﾖｺ海","4",14:00:00,15:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 14:17:11.842,False,False,False,False,False,False,True,True,True,False,"(24.7-13.9)","入10/19"
3579,"44","5509","ＧＴ６Ｃ","Ｐ７","","Ｐ９","1",6:30:00,7:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3580,"45","5302","３Ｌ－１４９ＰＳ","２３０","","Ｐ７","1",7:00:00,8:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3581,"46","5299","５－９５ＰＳ","Ｐ３","","５５６奥","3",7:00:00,8:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3582,"47","5510","Ｂ５２","九重","","Ｐ３","4",7:15:00,8:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3583,"48","5510","ＧＢ３２Ｃ","Ｐ６","","九重","1",8:00:00,8:45:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3584,"49","5302","８Ｇ－６","Ｐ２","","Ｐ１０","4",9:30:00,10:30:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"","(G9-20S前"
3585,"50","5510","ＶＢ３Ｓ","Ｐ１","","Ｐ６","3",10:45:00,11:30:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3586,"51","5510","ＧＳＵ５１ＡＰ","九東","","Ｐ１","4",11:15:00,12:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3587,"52","5302","Ｇ３－２５７Ｐ","Ｐ５","","８２８(S舷前","1",11:30:00,12:30:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"","(TOPﾒｲｼ"
3588,"53","5510","Ｂ５２","Ｐ３","","Ｐ５","2",12:00:00,12:30:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"",""
3589,"54","5510","ＶＢ３Ｐ","Ｊﾖｺ㊥","","Ｐ３","2",13:30:00,14:15:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 13:59:27.082,False,False,False,False,False,False,True,True,True,False,"",""
3590,"55","5509","ＶＮ３２Ｃ","Ｐ９","","４１７","3",13:30:00,14:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 13:47:13.281,False,False,False,False,False,False,True,True,True,False,"",""
3591,"56","5302","３Ｌ－１４９ＰＳ","Ｐ７","","Ｐ９","3",15:00:00,16:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 15:41:58.463,False,False,False,False,False,False,True,True,True,False,"",""
3592,"57","5302","Ｇ３－２５７Ｓ","３２４","","８２８","2",9:00:00,10:00:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,True,True,True,False,"","(TOPﾒｲｼ"
3593,"58","5302","架台片付け","","","","5",11:30:00,12:15:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,False,False,False,True,"",""
3594,"59","5302","架台片付け","","","","4",9:00:00,9:30:00,2023/10/12,2023/10/11 16:03:50.330,2023/10/12 12:32:30.185,False,False,False,False,False,False,False,False,False,False,"",""
3595,"60","5510","D31FSPS","S4","","927","3",14:00:00,15:00:00,2023/10/12,2023/10/12 10:00:58.248,2023/10/12 14:54:33.082,True,True,True,True,True,True,True,True,True,False,"(6PS-7.3)H×2",""
3596,"35","5299","GDB-1PS（ＰＬ）","F棟","","５０１前","1",10:30:00,11:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 10:41:59.485,False,False,False,False,False,False,True,True,True,False,"(10MX2枚)H×2",""
3597,"5","5510","ひな壇架台","Ｋ２","","J棟","3",11:30:00,12:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 11:57:14.802,False,False,False,False,False,False,True,True,True,False,"R1台",""
3598,"11","5510","ＧＣＢ１","４２４","","８２５仮","2",9:00:00,10:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 10:31:41.330,False,False,False,False,False,False,True,True,True,False,"",""
3599,"14","5510","Ｕ４１－ＬＰ","２０４","Ｋ","２０４","2",10:00:00,11:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 10:55:31.587,False,False,False,False,False,False,True,True,True,False,"","(定盤)"
3600,"15","5510","ＧＵ４１－ＴＦＰ","２０２","Ｋ","２０２","1",13:30:00,14:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 14:14:35.217,False,False,False,False,False,False,True,True,True,False,"",""
3601,"18","5510","Ｇ５Ｄ４Ｐ","Ｋ２","","３１８前","2",16:00:00,17:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 16:26:15.819,False,False,False,False,False,False,True,True,True,False,"(16.1-9.1)",""
3602,"20","5510","Ｈ鋼","９２７片付け","","","3",10:00:00,10:45:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 11:08:05.962,False,False,False,False,False,False,True,True,True,False,"",""
3603,"27","5510","GSU51FC","S2","","九重","3",14:30:00,15:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 15:26:11.920,False,False,False,False,False,False,True,True,True,False,"(8.9-6.4)H×2","(受け図)※工事穴注意"
3604,"29","5510","D31FSP/S","S4","","ﾔｰﾄﾞ","5",14:30:00,15:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,False,False,False,True,"(6.8PS-7.3)H×2",""
3605,"30","5510","VSL51C","S4","","２０８(本館)","1",16:00:00,17:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 17:27:17.004,False,False,False,False,False,False,True,True,True,False,"(8.1-15.5)ﾋﾞｰﾑ×2","※ﾋﾞｰﾑｽﾊﾟﾝ6.5m"
3606,"31","5510","LM31FＳ","２３０","","５２３","2",11:00:00,12:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 11:38:22.236,False,False,False,False,False,False,True,True,True,False,"",""
3607,"32","5510","LM31AP","２０４","Ｓ４","２０４","2",17:00:00,18:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 16:50:41.223,False,False,False,False,False,False,True,True,True,False,"",""
3608,"34","5510","N壁定盤","Ｊﾖｺ②","","K2","3",16:30:00,17:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 17:30:51.657,False,False,False,False,False,False,True,True,True,False,"",""
3609,"6","None","nan","","","","1",12:30:00,13:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,False,False,False,True,"",""
3610,"7","None","nan","","","","2",12:00:00,13:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,False,False,False,True,"",""
3611,"8","None","nan","","","","3",12:30:00,13:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,False,False,False,True,"",""
3612,"9","None","nan","","","","4",12:30:00,13:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,False,False,False,True,"",""
3613,"22","5509","ＧＳＵ３３ＰＳ","２３０","","５０１奥","4",8:00:00,8:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3614,"12","5509","Ｈ鋼･ｽｷｯﾄ","９２７片付け","","","3",7:00:00,8:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3615,"23","5302","６ＵＧ－１８Ｓ","１条山","","８４３","4",16:30:00,17:15:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 15:45:19.511,False,False,False,False,False,False,True,True,True,False,"",""
3616,"24","5302","２Ｇ－１８Ｐ","１条山","","Ｍﾖｺ山","1",11:30:00,12:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 11:22:34.328,False,False,False,False,False,False,True,True,True,False,"",""
3617,"25","5302","６ＵＧ－１８Ｐ","１条山","","８４３","4",17:15:00,18:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 17:09:45.746,False,False,False,False,False,False,True,True,True,False,"",""
3618,"4","None","<E>330K","Hitz","","Hitz","2",14:00:00,15:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 14:22:14.441,False,False,False,False,False,False,True,True,True,False,"組立~桜島",""
3619,"10","5510","ＧＤＤ１","ＣＲ４","","４２４","4",8:30:00,10:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 10:11:08.773,False,False,False,False,False,False,True,True,True,False,"(F-山 山詰め","(ﾃｰﾌﾟ有り"
3620,"28","5510","V2D31S","S2","","Ｐ１","3",15:30:00,16:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 16:36:09.349,False,False,False,False,False,False,True,True,True,False,"(13-23.3)ﾋﾞｰﾑ×3","(受け図)"
3621,"2","5299","G2-8S","L","","１条①","4",18:00:00,18:45:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 17:48:51.396,False,False,False,False,False,False,True,True,True,False,"(24.8-8.4)","入10/31"
3622,"3","5299","1-4TS","M","","１条②","1",18:00:00,18:45:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 17:53:30.911,False,False,False,False,False,False,True,True,True,False,"(22.5-14.1)","入10/27"
3623,"13","5299","１－６ＴＰ","ＣＲ２","","８４３","2",13:00:00,14:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,False,False,False,False,"",""
3624,"16","5299","６Ｕ－６Ｓ","２０８","Ｋ２","８２５","3",13:30:00,14:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 14:09:14.164,False,False,False,False,False,False,True,True,True,False,"(PS相積","(船番合わせ"
3625,"33","5299","6-1BIP BH","Ｋ前","Ｓ２","Ｋ前","2",8:00:00,9:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3626,"26","5299","６－１ＢＨＰ","１条奥","","８２５","3",10:45:00,11:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 10:46:04.068,False,False,False,False,False,False,True,True,True,False,"(走行)",""
3627,"21","5299","６－１ＡＬＢＳ","１１２","Ｓ４","Ｋ前","3",8:00:00,9:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"(PS相積)",""
3628,"19","5299","Ｈ鋼","８２５片付け","","","2",18:00:00,18:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 17:34:40.321,False,False,False,False,False,False,True,True,True,False,"",""
3629,"17","5299","Ｇ５－１２２Ｐ","Ｋ２","","３０８","2",15:00:00,16:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 15:22:26.860,False,False,False,False,False,False,True,True,True,False,"(19.7-7.8)陸ｽ×2",""
3630,"1","5299","G9-10S","L","","Ｍﾖｺ山","4",15:00:00,15:45:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 11:59:48.936,False,False,False,False,False,False,True,True,True,False,"(25-13.7)",""
3631,"36","5510","LM31FP","２３０","","S2","1",17:00:00,18:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 11:55:49.723,False,False,False,False,False,False,True,True,True,False,"",""
3632,"37","5509","ＨＣ５ＡＰＳ","１１２奥","","９２７海","4",10:30:00,11:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3633,"38","5302","Ｇ８－１４","Ｓ４","","９２７山","1",14:30:00,15:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 15:09:22.291,False,False,False,False,False,False,True,True,True,False,"(18.6-10.8)",""
3634,"39","5510","ＧＵ４１－ＴＦＰＳ","２１１","","２０２(2条)","4",7:15:00,8:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3635,"40","5510","ＧＳ２Ｓ","５４４前","","４０９前","1",7:15:00,8:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3636,"41","5510","ＧＳ２Ｐ","５４４奥","","４０９奥","1",6:30:00,7:15:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"","(海寄せ"
3637,"42","5510","Ｇ５Ｄ５Ｐ","３１２前","","５４４奥","1",8:00:00,8:45:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3638,"43","5510","Ｇ５Ｄ５Ｓ","５５６前","","５４４前","1",8:45:00,9:15:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3639,"44","5510","ＧＢ８Ｃ","Ｐ４","","Ｐ５","3",6:30:00,7:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"","(B52前"
3640,"45","5510","Ｖ２Ｄ３１Ｐ","４０９","","Ｐ４","4",6:30:00,7:15:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,True,True,True,False,"",""
3641,"46","5509","ＧＳＵ３２ＰＳ","Ｐ８","","３１２前","3",9:00:00,10:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 10:14:10.002,False,False,False,False,False,False,True,True,True,False,"",""
3642,"47","5509","ＶＳＵ６Ｓ","Ｐ１０","","Ｊﾖｺ①","1",9:45:00,10:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:50:52.701,False,False,False,False,False,False,True,True,True,False,"",""
3643,"48","5302","２Ｇ－２Ｓ","Ｐ１０","","Ｍﾖｺ山","4",10:00:00,10:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 10:51:35.019,False,False,False,False,False,False,True,True,True,False,"※足場解体あり",""
3644,"49","5510","ＧＳＵ５１ＡＰ","Ｐ１","","Ｐ１０","1",12:00:00,12:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 11:01:28.621,False,False,False,False,False,False,True,True,True,False,"",""
3645,"50","5509","ＶＳＵ６Ｐ","Ｐ８","","Ｊﾖｺ①","4",11:45:00,12:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 12:01:58.406,False,False,False,False,False,False,True,True,True,False,"",""
3646,"51","5510","Ｖ２Ｄ３１Ｐ","Ｐ４","","Ｐ８","4",14:00:00,14:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 14:42:17.557,False,False,False,False,False,False,True,True,True,False,"",""
3647,"52","5299","Ｇ６－３ＢＨＰ","九重","","Ｐ４","4",14:30:00,15:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 15:10:28.547,False,False,False,False,False,False,True,True,True,False,"",""
3648,"53","5510","ＧＳＵ５１ＡＳ","Ｐ７","","Ｐ９","1",15:30:00,16:00:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 15:38:32.241,False,False,False,False,False,False,True,True,True,False,"",""
3649,"54","5302","８Ｇ－８","３１８前","","Ｐ７","4",15:45:00,16:30:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 16:32:30.469,False,False,False,False,False,False,True,True,True,False,"",""
3650,"55","5299","２－１０ＨＳ","１条山","","９２７山","3",17:30:00,18:15:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 17:26:29.225,False,False,False,False,False,False,True,True,True,False,"",""
3651,"56","5302","架台片付け","","","","4",11:00:00,11:45:00,2023/10/13,2023/10/12 15:48:48.188,2023/10/13 9:41:21.092,False,False,False,False,False,False,False,False,False,False,"",""
3652,"57","5302","G2－20P","Jﾖｺ①","","Ｓ４積置き","1",9:15:00,9:45:00,2023/10/13,2023/10/12 16:44:49.744,2023/10/13 9:41:21.092,True,True,True,True,True,True,True,True,True,False,"※手直し",""
3653,"58","5302","G2－20P","Ｓ４","","１条奥","4",13:30:00,14:00:00,2023/10/13,2023/10/12 16:44:49.744,2023/10/13 14:01:06.551,True,True,True,True,True,True,True,True,True,False,"※足場",""
3654,"1","5510","4D6-SS","ﾔｰﾄﾞ","","J棟","3",9:00:00,9:30:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"",""
3655,"2","5510","ひな壇架台","ﾔｰﾄﾞ","","J棟","11",15:00:00,15:30:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"R2台",""
3656,"3","5510","G3D33C","512番地","","ﾔｰﾄﾞ","11",15:30:00,16:00:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"ﾃｰﾌﾟ指示あり。",""
3657,"4","5299","G6-1BIS","ﾔｰﾄﾞ","","512番地","11",16:30:00,17:00:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"ﾃｰﾌﾟ指示あり。",""
3658,"5","5299","1TF-1","ﾔｰﾄﾞ","","501番地","11",11:00:00,11:30:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"山寄せ。(F-山)",""
3659,"6","5299","G9-12S","L","","ﾔｰﾄﾞ","11",14:00:00,14:30:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"",""
3660,"7","5299","G2-10S","L","","ﾔｰﾄﾞ","11",16:00:00,16:30:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"",""
3661,"8","5299","9-18HS","M","","ﾔｰﾄﾞ","11",14:00:00,14:30:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"",""
3662,"9","5510","GL1S","M","","ﾔｰﾄﾞ","11",16:00:00,16:30:00,2023/10/20,2023/10/20 10:20:05.617,2023/10/20 10:20:56.986,False,False,False,False,False,False,False,False,False,False,"",""
3663,"34","5302","8Ｇ－１０","Ｐ１０","","２０７前","4",6:30:00,7:30:00,2023/10/21,2023/10/20 16:37:49.981,2023/10/21 9:27:26.268,False,False,False,False,False,False,True,True,True,False,"",""
3664,"23","None","nan","","","","4",12:30:00,13:30:00,2023/10/21,2023/10/20 16:37:49.981,2023/10/20 17:53:30.479,False,False,False,False,False,False,False,False,False,True,"",""
3665,"8","5302","8-18 UST","２０４","Ｓ４","２０４","2",17:00:00,18:00:00,2023/10/21,2023/10/20 16:37:49.981,2023/10/21 16:19:56.543,False,False,False,False,False,False,True,True,True,False,"(定盤)",""
